betaP, Volume Fraction
1.000000000000000056e-01,3.287479418570532497e-02
1.000000000000000056e-01,3.329037191341098489e-02
1.000000000000000056e-01,3.268295371936472821e-02
1.000000000000000056e-01,3.389596295302506335e-02
1.000000000000000056e-01,3.397399300289358215e-02
1.000000000000000056e-01,3.453226937931794249e-02
1.000000000000000056e-01,3.414920070693878290e-02
1.000000000000000056e-01,3.599426770765500050e-02
1.000000000000000056e-01,3.578991175679652886e-02
1.000000000000000056e-01,3.552222655095709641e-02
1.000000000000000056e-01,3.548706261713394094e-02
1.000000000000000056e-01,3.632688906695051567e-02
1.000000000000000056e-01,3.703585412883565048e-02
1.000000000000000056e-01,3.580602538037406385e-02
1.000000000000000056e-01,3.569790634303483118e-02
1.000000000000000056e-01,3.577024430155201218e-02
1.000000000000000056e-01,3.678761722969521586e-02
1.000000000000000056e-01,3.860906096766566348e-02
1.000000000000000056e-01,3.816422903663919258e-02
1.000000000000000056e-01,3.905163394935254328e-02
1.000000000000000056e-01,4.139396955812327250e-02
1.000000000000000056e-01,4.069595939808105106e-02
1.000000000000000056e-01,4.186074490126690667e-02
1.000000000000000056e-01,4.239757700874736274e-02
1.000000000000000056e-01,4.337118079837776197e-02
1.000000000000000056e-01,4.318574935277868371e-02
1.000000000000000056e-01,4.284197997916843609e-02
1.000000000000000056e-01,4.270684355656389347e-02
1.000000000000000056e-01,4.272730835136454020e-02
1.000000000000000056e-01,4.297555695305290552e-02
1.000000000000000056e-01,4.304783287494223787e-02
1.000000000000000056e-01,4.510178327942709897e-02
1.000000000000000056e-01,4.524417112340176766e-02
1.000000000000000056e-01,4.438990043514259853e-02
1.000000000000000056e-01,4.570013738582641427e-02
1.000000000000000056e-01,4.631865660524874667e-02
1.000000000000000056e-01,4.706613516260709645e-02
1.000000000000000056e-01,4.675393853541026656e-02
1.000000000000000056e-01,4.817910623232535966e-02
1.000000000000000056e-01,4.815991903798727547e-02
1.000000000000000056e-01,4.916820517688011427e-02
1.000000000000000056e-01,4.895129233467974961e-02
1.000000000000000056e-01,4.906384200972531417e-02
1.000000000000000056e-01,4.948312527183380133e-02
1.000000000000000056e-01,4.978982649046499731e-02
1.000000000000000056e-01,4.974299100635512505e-02
1.000000000000000056e-01,4.858652358150832018e-02
1.000000000000000056e-01,4.715402688689495497e-02
1.000000000000000056e-01,4.614839126303410533e-02
1.000000000000000056e-01,4.625095116462629025e-02
1.000000000000000056e-01,4.871148731180319907e-02
1.000000000000000056e-01,4.683989118510371169e-02
1.000000000000000056e-01,4.776498218116342898e-02
1.000000000000000056e-01,4.754634763622202220e-02
1.000000000000000056e-01,4.788195994023822927e-02
1.000000000000000056e-01,4.886401023800833465e-02
1.000000000000000056e-01,5.069694292655721468e-02
1.000000000000000056e-01,5.212791822747045445e-02
1.000000000000000056e-01,5.271580187445427945e-02
1.000000000000000056e-01,5.200063009474455156e-02
1.000000000000000056e-01,4.958986940121151016e-02
1.000000000000000056e-01,4.945942197658705769e-02
1.000000000000000056e-01,4.899372764319087636e-02
1.000000000000000056e-01,5.026943143146216791e-02
1.000000000000000056e-01,5.275784089478102040e-02
1.000000000000000056e-01,5.452303891132814079e-02
1.000000000000000056e-01,5.549327434851863972e-02
1.000000000000000056e-01,5.555150169736677163e-02
1.000000000000000056e-01,5.802593551046948683e-02
1.000000000000000056e-01,5.580929053664785561e-02
1.000000000000000056e-01,5.409999196942863464e-02
1.000000000000000056e-01,5.250256306831011660e-02
1.000000000000000056e-01,5.158241145575914038e-02
1.000000000000000056e-01,5.262910964420316334e-02
1.000000000000000056e-01,5.158732043639017301e-02
1.000000000000000056e-01,4.949849731881592052e-02
1.000000000000000056e-01,4.944789614383723192e-02
1.000000000000000056e-01,4.937905471716504124e-02
1.000000000000000056e-01,5.038383946871965308e-02
1.000000000000000056e-01,5.055294023192064695e-02
1.000000000000000056e-01,4.852275317054351861e-02
1.000000000000000056e-01,4.989012641138362153e-02
1.000000000000000056e-01,4.832802528026429456e-02
1.000000000000000056e-01,4.681053600316130436e-02
1.000000000000000056e-01,4.565528996293165970e-02
1.000000000000000056e-01,4.505883116589277926e-02
1.000000000000000056e-01,4.348167870676599572e-02
1.000000000000000056e-01,4.239685143269392859e-02
1.000000000000000056e-01,4.199651911714341601e-02
1.000000000000000056e-01,4.174243523708812825e-02
1.000000000000000056e-01,4.251336941108015133e-02
1.000000000000000056e-01,4.370120545284292279e-02
1.000000000000000056e-01,4.570905409286953741e-02
1.000000000000000056e-01,4.790791594972065165e-02
1.000000000000000056e-01,4.936817038954050690e-02
1.000000000000000056e-01,5.218752635880594126e-02
1.000000000000000056e-01,5.042886909919207239e-02
1.000000000000000056e-01,5.515847856523508480e-02
1.000000000000000056e-01,5.829977734215781998e-02
1.000000000000000056e-01,5.733833417489865580e-02
1.000000000000000056e-01,5.496221936186035384e-02
1.000000000000000056e-01,5.485225043123443528e-02
1.000000000000000056e-01,5.454033003135479868e-02
1.000000000000000056e-01,5.463076388689203783e-02
1.000000000000000056e-01,5.721203779427352226e-02
1.000000000000000056e-01,5.566856029596641692e-02
1.000000000000000056e-01,5.779239176972979231e-02
1.000000000000000056e-01,6.099791451218271321e-02
1.000000000000000056e-01,5.935873231754187906e-02
1.000000000000000056e-01,5.690201041044671421e-02
1.000000000000000056e-01,5.601743428855394946e-02
1.000000000000000056e-01,5.453710472515385654e-02
1.000000000000000056e-01,5.335910335688930778e-02
1.000000000000000056e-01,5.492234871835171423e-02
1.000000000000000056e-01,5.359829630884208052e-02
1.000000000000000056e-01,5.367118122604832425e-02
1.000000000000000056e-01,5.561343482756535284e-02
1.000000000000000056e-01,5.501359185160000637e-02
1.000000000000000056e-01,5.520786333966448689e-02
1.000000000000000056e-01,5.425285945484779881e-02
1.000000000000000056e-01,5.294506273272533287e-02
1.000000000000000056e-01,5.325226756087440144e-02
1.000000000000000056e-01,5.270209966704769017e-02
1.000000000000000056e-01,5.164626497991957332e-02
1.000000000000000056e-01,5.035701031861193611e-02
1.000000000000000056e-01,4.723293334368026952e-02
1.000000000000000056e-01,4.627921241991507506e-02
1.000000000000000056e-01,4.592354532746274060e-02
1.000000000000000056e-01,4.741852074175168658e-02
1.000000000000000056e-01,4.611027477697603877e-02
1.000000000000000056e-01,4.520126930399379767e-02
1.000000000000000056e-01,4.521976396975993517e-02
1.000000000000000056e-01,4.445013451197882270e-02
1.000000000000000056e-01,4.571978609381412151e-02
1.000000000000000056e-01,4.779717805998840580e-02
1.000000000000000056e-01,4.828849263189066016e-02
1.000000000000000056e-01,5.003122452665207526e-02
1.000000000000000056e-01,4.957784002097261750e-02
1.000000000000000056e-01,5.005729010246270927e-02
1.000000000000000056e-01,4.847417253905406814e-02
1.000000000000000056e-01,4.972910772672735347e-02
1.000000000000000056e-01,5.126315725774061027e-02
1.000000000000000056e-01,5.052123502011471312e-02
1.000000000000000056e-01,4.912633247949457077e-02
1.000000000000000056e-01,4.961215149973346311e-02
1.000000000000000056e-01,5.102287565015031084e-02
1.000000000000000056e-01,5.257647062869169607e-02
1.000000000000000056e-01,5.061521883213401102e-02
1.000000000000000056e-01,5.137105220771364528e-02
1.000000000000000056e-01,5.037866733421086929e-02
1.000000000000000056e-01,5.037861897300289354e-02
1.000000000000000056e-01,5.037715949520486097e-02
1.000000000000000056e-01,5.057127518576060715e-02
1.000000000000000056e-01,5.059223264455072616e-02
1.000000000000000056e-01,4.984600125883977689e-02
1.000000000000000056e-01,4.758393393965876933e-02
1.000000000000000056e-01,4.952453854760828500e-02
1.000000000000000056e-01,4.680569907851228617e-02
1.000000000000000056e-01,4.655107042572099313e-02
1.000000000000000056e-01,4.370680584227348842e-02
1.000000000000000056e-01,4.382553300941458008e-02
1.000000000000000056e-01,4.552672977721831243e-02
1.000000000000000056e-01,4.477072093579365086e-02
1.000000000000000056e-01,4.580581222809829850e-02
1.000000000000000056e-01,4.757389157536066893e-02
1.000000000000000056e-01,4.953487806257136916e-02
1.000000000000000056e-01,4.967628570942148047e-02
1.000000000000000056e-01,4.937770991126113479e-02
1.000000000000000056e-01,4.890932153245148434e-02
1.000000000000000056e-01,4.849660711167767813e-02
1.000000000000000056e-01,4.601979649164603114e-02
1.000000000000000056e-01,4.391522272892122575e-02
1.000000000000000056e-01,4.386143713991776105e-02
1.000000000000000056e-01,4.369974375621349383e-02
1.000000000000000056e-01,4.319348151160791460e-02
1.000000000000000056e-01,4.369578780275048396e-02
1.000000000000000056e-01,4.545618601449147311e-02
1.000000000000000056e-01,4.708200626622837531e-02
1.000000000000000056e-01,4.746940485365266221e-02
1.000000000000000056e-01,4.867714180620439507e-02
1.000000000000000056e-01,4.659034309392531825e-02
1.000000000000000056e-01,4.667963333770179524e-02
1.000000000000000056e-01,4.595217751561145314e-02
1.000000000000000056e-01,4.667417797058534545e-02
1.000000000000000056e-01,4.569695584544996442e-02
1.000000000000000056e-01,4.385402615590355130e-02
1.000000000000000056e-01,4.540863371822839029e-02
1.000000000000000056e-01,4.595254946818800451e-02
1.000000000000000056e-01,4.520042936379763815e-02
1.000000000000000056e-01,4.524607031558545989e-02
1.000000000000000056e-01,4.538581061796852223e-02
1.000000000000000056e-01,4.518522048182498779e-02
1.000000000000000056e-01,4.545130585858814243e-02
1.000000000000000056e-01,4.554799219359190188e-02
1.000000000000000056e-01,4.522223045061673358e-02
1.000000000000000056e-01,4.515166216820846318e-02
1.000000000000000056e-01,4.652823780046595054e-02
1.000000000000000056e-01,4.627252136976661018e-02
1.000000000000000056e-01,4.357479561134210838e-02
1.000000000000000056e-01,4.396604809653589796e-02
1.000000000000000056e-01,4.413138105428277697e-02
1.000000000000000056e-01,4.746567773089296199e-02
1.000000000000000056e-01,4.753020178726530265e-02
1.000000000000000056e-01,4.590149500370336449e-02
1.000000000000000056e-01,4.543811752891730588e-02
1.000000000000000056e-01,4.779876785404734568e-02
1.000000000000000056e-01,4.867736749746574137e-02
1.000000000000000056e-01,5.028792362345366890e-02
1.000000000000000056e-01,5.064826763813424365e-02
1.000000000000000056e-01,4.689561110104834701e-02
1.000000000000000056e-01,4.557190673067176845e-02
1.000000000000000056e-01,4.422792087040924858e-02
1.000000000000000056e-01,4.587128147666248712e-02
1.000000000000000056e-01,4.714710633392439620e-02
1.000000000000000056e-01,4.710268272931226324e-02
1.000000000000000056e-01,4.618928654167090558e-02
1.000000000000000056e-01,4.600778049642642586e-02
1.000000000000000056e-01,4.508656559462265179e-02
1.000000000000000056e-01,4.529843268344425217e-02
1.000000000000000056e-01,4.554672877629498129e-02
1.000000000000000056e-01,4.689368476456062113e-02
1.000000000000000056e-01,4.514548237473686720e-02
1.000000000000000056e-01,4.560259656520965210e-02
1.000000000000000056e-01,4.610418603784379593e-02
1.000000000000000056e-01,4.684814378582111138e-02
1.000000000000000056e-01,4.542414183155617929e-02
1.000000000000000056e-01,4.687574110823595347e-02
1.000000000000000056e-01,4.817253264648036631e-02
1.000000000000000056e-01,5.001367983022034919e-02
1.000000000000000056e-01,5.181566822423931684e-02
1.000000000000000056e-01,5.372101244710657253e-02
1.000000000000000056e-01,5.446108513330176482e-02
1.000000000000000056e-01,5.458252742487314929e-02
1.000000000000000056e-01,5.213407093618686178e-02
1.000000000000000056e-01,5.223748133634995017e-02
1.000000000000000056e-01,5.023101626463077896e-02
1.000000000000000056e-01,4.842672780695776724e-02
1.000000000000000056e-01,4.756741811725245794e-02
1.000000000000000056e-01,4.773126126160008587e-02
1.000000000000000056e-01,4.866894359856614727e-02
1.000000000000000056e-01,4.838401984090270197e-02
1.000000000000000056e-01,4.749385529989254284e-02
1.000000000000000056e-01,4.900352498912952104e-02
1.000000000000000056e-01,4.770513137712927704e-02
1.000000000000000056e-01,4.686226410156484057e-02
1.000000000000000056e-01,4.568788393316833285e-02
1.000000000000000056e-01,4.515734615130487239e-02
1.000000000000000056e-01,4.517791708937395068e-02
1.000000000000000056e-01,4.475898981217778932e-02
1.000000000000000056e-01,4.399914247625520691e-02
1.000000000000000056e-01,4.363749307346408146e-02
1.000000000000000056e-01,4.369712893453594343e-02
1.000000000000000056e-01,4.260420619537330644e-02
1.000000000000000056e-01,4.267729127777262349e-02
1.000000000000000056e-01,4.315790601742357929e-02
1.000000000000000056e-01,4.435212504097529873e-02
1.000000000000000056e-01,4.485103707712075061e-02
1.000000000000000056e-01,4.676148415995065588e-02
1.000000000000000056e-01,4.589904868736281035e-02
1.000000000000000056e-01,4.624081173114693438e-02
1.000000000000000056e-01,4.583517482187192404e-02
1.000000000000000056e-01,4.582415422497108926e-02
1.000000000000000056e-01,4.603473334635686115e-02
1.000000000000000056e-01,4.739225236840482330e-02
1.000000000000000056e-01,4.618421455512496110e-02
1.000000000000000056e-01,4.749485789051420548e-02
1.000000000000000056e-01,4.767088321560705028e-02
1.000000000000000056e-01,4.901840485238428274e-02
1.000000000000000056e-01,4.855617391395412180e-02
1.000000000000000056e-01,4.845094916065448981e-02
1.000000000000000056e-01,4.930812835578844006e-02
1.000000000000000056e-01,4.935294035516191863e-02
1.000000000000000056e-01,4.974663469984869774e-02
1.000000000000000056e-01,5.104682727097516193e-02
1.000000000000000056e-01,5.039367770176133438e-02
1.000000000000000056e-01,5.150739420097635857e-02
1.000000000000000056e-01,5.405282884209829802e-02
1.000000000000000056e-01,5.432218755765121088e-02
1.000000000000000056e-01,5.504324144141175407e-02
1.000000000000000056e-01,5.855729376160959121e-02
1.000000000000000056e-01,5.707161969532314333e-02
1.000000000000000056e-01,5.727618276370693290e-02
1.000000000000000056e-01,5.816073716616267097e-02
1.000000000000000056e-01,5.921262527519049329e-02
1.000000000000000056e-01,5.904704699275210161e-02
1.000000000000000056e-01,5.689072840730395597e-02
1.000000000000000056e-01,5.481910190193136495e-02
1.000000000000000056e-01,5.413743684876029527e-02
1.000000000000000056e-01,5.427435392181630819e-02
1.000000000000000056e-01,5.375038805708991230e-02
1.000000000000000056e-01,5.278479756714184179e-02
1.000000000000000056e-01,5.348360002320903112e-02
1.000000000000000056e-01,5.380530670988525888e-02
1.000000000000000056e-01,5.441468878403467324e-02
1.000000000000000056e-01,5.593736459585901821e-02
1.000000000000000056e-01,5.454456457625948829e-02
1.000000000000000056e-01,5.198548281192910681e-02
1.000000000000000056e-01,5.090301272418246842e-02
1.000000000000000056e-01,5.019862297790999434e-02
1.000000000000000056e-01,4.813328344718256074e-02
1.000000000000000056e-01,4.644033585516142010e-02
1.000000000000000056e-01,4.824508841089963224e-02
1.000000000000000056e-01,4.673891412768953896e-02
1.000000000000000056e-01,4.728860542437370723e-02
1.000000000000000056e-01,4.721393612729186950e-02
1.000000000000000056e-01,4.689040331692617691e-02
1.000000000000000056e-01,4.585072182695020676e-02
1.000000000000000056e-01,4.548383846471901887e-02
1.000000000000000056e-01,4.439335102433040331e-02
1.000000000000000056e-01,4.573168964443264511e-02
1.000000000000000056e-01,4.599885849688419709e-02
1.000000000000000056e-01,4.752237732547676813e-02
1.000000000000000056e-01,4.685685455712200465e-02
1.000000000000000056e-01,4.984353481968390592e-02
1.000000000000000056e-01,4.676920183658937052e-02
1.000000000000000056e-01,4.724315946169341945e-02
1.000000000000000056e-01,4.595074844678078557e-02
1.000000000000000056e-01,4.504517390247862046e-02
1.000000000000000056e-01,4.430294713134898948e-02
1.000000000000000056e-01,4.482111957762711235e-02
